"EOD report did not print. Use the Reprint button to retry.","Laporan EOD gagal tercetak. Gunakan tombol Cetak Ulang untuk mencoba lagi.",""
"The EOD report was opened in a print preview window.","Laporan EOD dibuka di jendela pratinjau cetak.",""
"EOD report printed successfully","Laporan EOD berhasil dicetak",""
"EOD report did not print. Retry, or check the printer.","Laporan EOD gagal tercetak. Coba lagi, atau periksa printer.",""
"&lt;strong&gt;POS Profile:&lt;/strong&gt; {0}","&lt;strong&gt;Profil POS:&lt;/strong&gt; {0}",""
"&lt;strong&gt;Opened:&lt;/strong&gt; {0}","&lt;strong&gt;Dibuka:&lt;/strong&gt; {0}",""
"User","Pengguna",""
"Session Locked","Sesi Terkunci",""
"Verifying...","Memverifikasi...",""
"Unlock","Buka Kunci",""
"or","atau",""
"No. Antrian:","No. Antrian:",""
"&lt;strong&gt;{0}&lt;/strong&gt; of &lt;strong&gt;{1}&lt;/strong&gt; invoice(s)","&lt;strong&gt;{0}&lt;/strong&gt; dari &lt;strong&gt;{1}&lt;/strong&gt; faktur",""
"Queue Number","Nomor Antrian",""
"No. Antrian","No. Antrian",""
"Buyer / Customer","Pelanggan",""
"Payment Mode","Mode Pembayaran",""
"No payment mode","Tidak ada mode pembayaran",""
"Open menu","Buka menu",""
"Silent Print: Connected","Cetak Langsung: Terhubung",""
"Silent Print: Disconnected","Cetak Langsung: Terputus",""
"Refresh items and customers","Segarkan item dan pelanggan",""
"Close menu","Tutup menu",""
"Menu","Menu",""
"Production","Produksi",""
"Search recipe...","Cari resep...",""
"Loading recipes...","Memuat resep...",""
"No recipes available for this outlet","Belum ada resep untuk outlet ini",""
"makes {0} × {1}","menghasilkan {0} × {1}",""
"Materials available","Bahan tersedia",""
"Materials insufficient","Bahan tidak cukup",""
"Output per run: {0} × {1}","Hasil per proses: {0} × {1}",""
"Quantity to produce ({0})","Jumlah yang diproduksi ({0})",""
"Material","Bahan",""
"Batch","Batch",""
"insufficient","tidak cukup",""
"No batch in stock","Tidak ada batch di stok",""
"Process Production","Proses Produksi",""
"Please choose a customer","Silakan pilih pelanggan",""
"Are you sure you want to delete &lt;strong&gt;&quot;{0}&quot;&lt;/strong&gt;?","Apakah Anda yakin ingin menghapus &lt;strong&gt;&quot;{0}&quot;&lt;/strong&gt;?",""
"Governorate","Kegubernuran",""
"Select Governorate","Pilih Kegubernuran",""
"District","Distrik",""
"Select District","Pilih Distrik",""
"Select a governorate first","Pilih kegubernuran dulu",""
"Mobile Number is required","Nomor ponsel wajib diisi",""
"Locked (offer applied)","Terkunci (penawaran diterapkan)",""
"Confirmation Code (HQ)","Kode Konfirmasi (Pusat)",""
"Enter the code from head office","Masukkan kode dari kantor pusat",""
"Unlock discount fields","Buka kunci kolom diskon",""
"Rate editing is disabled","Harga tidak bisa diubah",""
"Enter the HQ confirmation code to edit the rate","Masukkan kode konfirmasi pusat untuk mengubah harga",""
"Rate must be greater than zero","Harga harus lebih dari nol",""
"Rate reduction of {0}% exceeds maximum allowed discount of {1}%","Pengurangan harga {0}% melebihi batas diskon maksimum {1}%",""
"Confirmation code from head office is required for this discount","Diskon ini memerlukan kode konfirmasi dari kantor pusat",""
"Invalid confirmation code","Kode konfirmasi tidak valid",""
"Confirmation code accepted","Kode konfirmasi diterima",""
"Enter the code from head office first","Masukkan dulu kode dari kantor pusat",""
"Invalid discount code","Kode diskon tidak valid",""
"Code accepted — discount unlocked","Kode diterima — diskon terbuka",""
"Buyer name (optional)","Nama pembeli (opsional)",""
"e.g. Budi (not saved as a customer)","mis. Budi (tidak disimpan sebagai pelanggan)",""
"Buyer name","Nama pembeli",""
"Sort cart items","Urutkan item keranjang",""
"Sort Cart","Urutkan Keranjang",""
"View shift history","Lihat riwayat shift",""
"Shift History","Riwayat Shift",""
"PACKAGE","PAKET",""
"Free item","Item Gratis",""
"FREE","GRATIS",""
"Remove package","Hapus paket",""
"Search by invoice number, buyer, or customer...","Cari berdasarkan nomor faktur, pembeli, atau pelanggan...",""
"This item template &lt;strong&gt;{0}&lt;/strong&gt; has no variants created yet.","Templat item &lt;strong&gt;{0}&lt;/strong&gt; belum punya varian.",""
"1. Go to &lt;strong&gt;Item Master&lt;/strong&gt; → &lt;strong&gt;{0}&lt;/strong&gt;","1. Buka &lt;strong&gt;Master Item&lt;/strong&gt; → &lt;strong&gt;{0}&lt;/strong&gt;",""
"2. Click &lt;strong&gt;&quot;Make Variants&quot;&lt;/strong&gt; button","2. Klik tombol &lt;strong&gt;&quot;Buat Varian&quot;&lt;/strong&gt;",""
"4. Click &lt;strong&gt;&quot;Create&quot;&lt;/strong&gt;","4. Klik &lt;strong&gt;&quot;Buat&quot;&lt;/strong&gt;",""
"All Brands","Semua Merek",""
"Search by item code, name, item group or scan barcode","Cari berdasarkan kode item, nama, grup item, atau pindai barcode",""
"Quota used up","Kuota habis",""
"Left {0}/{1}","Sisa {0}/{1}",""
"Receipt was printed — customer may hold a physical copy","Struk sudah tercetak — pelanggan mungkin menyimpan salinan fisik",""
"Printed","Tercetak",""
"Printed invoices cannot be edited — use Return to issue a credit note","Faktur yang sudah tercetak tidak bisa diubah — gunakan Pengembalian untuk membuat nota kredit",""
"Sync in progress — editing disabled","Sinkronisasi sedang berjalan — edit dimatikan",""
"Reprint receipt (already printed once)","Cetak ulang struk (sudah pernah dicetak sekali)",""
"Print receipt","Cetak struk",""
"Sync in progress — deletion disabled","Sinkronisasi sedang berjalan — penghapusan dimatikan",""
"Choose Package Options","Pilih Opsi Paket",""
"Base price","Harga dasar",""
"Included in this package","Termasuk dalam paket ini",""
"Chosen","Dipilih",""
"Choose","Pilih",""
"Decrease","Kurangi",""
"Increase","Tambah",""
"Package Total","Total Paket",""
"Choose exactly {0}","Pilih tepat {0}",""
"Choose up to {0} (optional)","Pilih maksimal {0} (opsional)",""
"Choose {0} to {1}","Pilih {0} sampai {1}",""
"Included","Termasuk",""
"Refresh sales persons","Segarkan tenaga penjualan",""
"Apply coupon or gift card","Terapkan kupon atau kartu hadiah",""
"Free","Gratis",""
"Enter the HQ confirmation code to apply a discount","Masukkan kode konfirmasi pusat untuk memberi diskon",""
"Unlock additional discount","Buka kunci diskon tambahan",""
"Pas","Pas",""
"Continue","Lanjutkan",""
"Large Overpayment","Kelebihan Bayar Besar",""
"Change due would be {0}. Continue?","Kembalian akan jadi {0}. Lanjutkan?",""
"Campaigns are managed by head office via POS Offer. This list is informational only.","Kampanye dikelola kantor pusat lewat POS Offer. Daftar ini hanya untuk informasi.",""
"Active campaigns for this outlet appear here.","Kampanye aktif untuk outlet ini akan tampil di sini.",""
"max {0}","maks {0}",""
"Discounted Items","Item Kena Diskon",""
"All items (transaction discount)","Semua item (diskon transaksi)",""
"until {0}","sampai {0}",""
"Free Item: {0} ×{1}","Item Gratis: {0} ×{1}",""
"OFF","MATI",""
"Group","Grup",""
"Scope","Cakupan",""
"incl. {0} tax","termasuk pajak {0}",""
"Adjust return quantities before submitting.

{0}","Sesuaikan jumlah pengembalian sebelum diproses.

{0}",""
"Enter the confirmation code from head office","Masukkan kode konfirmasi dari kantor pusat",""
"Confirmation code is not valid","Kode konfirmasi tidak valid",""
"Could not validate the confirmation code. Please try again.","Kode konfirmasi gagal divalidasi. Coba lagi.",""
"Period","Periode",""
"This Shift","Shift Ini",""
"Pick a from and to date to load the recap.","Pilih tanggal mulai dan tanggal akhir untuk memuat rekap.",""
"Period Information","Informasi Periode",""
"Shifts","Shift",""
"Cashiers","Kasir",""
"All cashiers","Semua kasir",""
"Sales recap sent to the printer","Rekap penjualan dikirim ke printer",""
"Could not print the sales recap","Rekap penjualan gagal dicetak",""
"No sales in this period.","Tidak ada penjualan pada periode ini.",""
"POS Shift History","Riwayat Shift POS",""
"Total Shifts","Total Shift",""
"Net Cash Diff","Selisih Kas Bersih",""
"7D","7H",""
"1M","1B",""
"Loading your history...","Memuat riwayat Anda...",""
"No shifts found for this range","Tidak ada shift pada rentang ini",""
"Shift Date","Tanggal Shift",""
"Times (Open - Close)","Jam (Buka - Tutup)",""
"Closing","Penutupan",""
"Cash Diff","Selisih Kas",""
"Actions","Aksi",""
"Running","Berjalan",""
"View Opening Shift","Lihat Pembukaan Shift",""
"Open","Buka",""
"View Closing Shift","Lihat Penutupan Shift",""
"Showing","Menampilkan",""
"of","dari",""
"shifts","shift",""
"Close History","Tutup Riwayat",""
"Open Time","Jam Buka",""
"Close Time","Jam Tutup",""
"Cash Difference","Selisih Kas",""
"Failed to load shift history","Gagal memuat riwayat shift",""
"Printing","Mencetak",""
"&lt;strong&gt;Note:&lt;/strong&gt; When enabled, the system will allow sales even when stock quantity is zero or negative. This is useful for handling stock sync delays or backorders. All transactions are tracked in the stock ledger.","&lt;strong&gt;Catatan:&lt;/strong&gt; Saat diaktifkan, sistem mengizinkan penjualan meskipun stok nol atau negatif. Ini berguna untuk mengatasi keterlambatan sinkronisasi stok atau pesanan tertunda. Semua transaksi tercatat di buku besar stok.",""
"&lt;strong&gt;Status:&lt;/strong&gt; Running","&lt;strong&gt;Status:&lt;/strong&gt; Berjalan",""
"&lt;strong&gt;Status:&lt;/strong&gt; Stopped","&lt;strong&gt;Status:&lt;/strong&gt; Berhenti",""
"&lt;strong&gt;Items Tracked:&lt;/strong&gt; {0}","&lt;strong&gt;Item Terlacak:&lt;/strong&gt; {0}",""
"&lt;strong&gt;Warehouse:&lt;/strong&gt; {0}","&lt;strong&gt;Gudang:&lt;/strong&gt; {0}",""
"&lt;strong&gt;Last Sync:&lt;/strong&gt; {0}","&lt;strong&gt;Sinkronisasi Terakhir:&lt;/strong&gt; {0}",""
"&lt;strong&gt;Last Sync:&lt;/strong&gt; Never","&lt;strong&gt;Sinkronisasi Terakhir:&lt;/strong&gt; Belum Pernah",""
"Allow User To Edit Rate","Izinkan Pengguna Mengubah Harga",""
"Allow editing item rate in cart. Disabled when offers are applied.","Izinkan harga item di keranjang diubah. Nonaktif saat penawaran diterapkan.",""
"Require Code for Refund","Wajib Kode untuk Pengembalian Dana",""
"Refunds need a confirmation code from head office","Pengembalian dana perlu kode konfirmasi dari kantor pusat",""
"Print Mode","Mode Cetak",""
"Auto: print after each sale. Manual: print from the success dialog. Off: no receipt printing.","Otomatis: cetak setelah setiap penjualan. Manual: cetak dari dialog sukses. Mati: tanpa cetak struk.",""
"Connecting to QZ Tray...","Menghubungkan ke QZ Tray...",""
"QZ Tray Connected","QZ Tray Terhubung",""
"QZ Tray Not Connected","QZ Tray Tidak Terhubung",""
"Printer","Printer",""
"No printers found. Is QZ Tray running?","Tidak ada printer. Apakah QZ Tray sedang berjalan?",""
"Refresh printer list","Segarkan daftar printer",""
"Silent Print Certificate","Sertifikat Cetak Langsung",""
"Installed","Terpasang",""
"Not Installed","Belum Terpasang",""
"Checking...","Memeriksa...",""
"Certificate is installed and signing is active. Print jobs will be sent silently without confirmation dialogs.","Sertifikat sudah terpasang dan penandatanganan aktif. Pekerjaan cetak dikirim langsung tanpa dialog konfirmasi.",""
"Certificate is not installed on this machine. Generate a certificate, download it, and import it into QZ Tray.","Sertifikat belum terpasang di komputer ini. Buat sertifikat, unduh, lalu impor ke QZ Tray.",""
"To print without confirmation dialogs, generate a signing certificate and install it on each POS machine.","Untuk cetak tanpa dialog konfirmasi, buat sertifikat penandatanganan dan pasang di setiap mesin POS.",""
"Generate Certificate","Buat Sertifikat",""
"Download Certificate","Unduh Sertifikat",""
"Download the certificate and import it into QZ Tray, then restart QZ Tray.","Unduh sertifikatnya dan impor ke QZ Tray, lalu jalankan ulang QZ Tray.",""
"QZ Tray must be installed and running on this computer. Download from","QZ Tray harus terpasang dan berjalan di komputer ini. Unduh dari",""
"If QZ Tray is unavailable, printing will fall back to the browser dialog.","Bila QZ Tray tidak tersedia, cetak akan turun ke dialog browser.",""
"Nomor antrian, driver cetak, dan tata letak struk untuk profile ini","Nomor antrian, driver cetak, dan tata letak struk untuk profile ini",""
"Print Controls","Kontrol Cetak",""
"Nomor Antrian","Nomor Antrian",""
"Aktifkan Nomor Antrian POS","Aktifkan Nomor Antrian POS",""
"Cetak nomor antrian harian di struk. Nomor dihitung per perusahaan per hari, reset tengah malam.","Cetak nomor antrian harian di struk. Nomor dihitung per perusahaan per hari, reset tengah malam.",""
"Driver Cetak","Driver Cetak",""
"Jalur cetak tanpa dialog: browser, QZ Tray, atau servis printer iMin.","Jalur cetak tanpa dialog: browser, QZ Tray, atau servis printer iMin.",""
"Aktifkan Print Fallback","Aktifkan Print Fallback",""
"Bila gagal, turun ke jalur berikutnya (iMin → QZ → Browser).","Bila gagal, turun ke jalur berikutnya (iMin → QZ → Browser).",""
"Minta Akses Printer iMin","Minta Akses Printer iMin",""
"Printer iMin terhubung","Printer iMin terhubung",""
"Tidak terhubung","Tidak terhubung",""
"Tekan sekali per device: servis iMin akan meminta izin untuk situs ini — sama seperti membuka halaman Direct Print.","Tekan sekali per device: servis iMin akan meminta izin untuk situs ini — sama seperti membuka halaman Direct Print.",""
"Struk Penjualan — iMin","Struk Penjualan — iMin",""
"Lebar Kertas","Lebar Kertas",""
"58mm = 384 dots, 80mm = 576 dots, custom = isi jumlah dots di bawah.","58mm = 384 dots, 80mm = 576 dots, custom = isi jumlah dots di bawah.",""
"Jumlah Dots Custom","Jumlah Dots Custom",""
"Lebar cetak dalam dots (kelipatan 8, maks 576).","Lebar cetak dalam dots (kelipatan 8, maks 576).",""
"Gunting Kertas Setelah Cetak","Gunting Kertas Setelah Cetak",""
"Gunting kertas setelah struk selesai dicetak.","Gunting kertas setelah struk selesai dicetak.",""
"Jumlah Rangkap","Jumlah Rangkap",""
"Jumlah rangkap per transaksi (rangkap customer dulu, lalu crew/outlet).","Jumlah rangkap per transaksi (rangkap customer dulu, lalu crew/outlet).",""
"Jeda Antar Rangkap (ms)","Jeda Antar Rangkap (ms)",""
"Jeda antar rangkap agar rangkap pertama bisa disobek. Default 800.","Jeda antar rangkap agar rangkap pertama bisa disobek. Default 800.",""
"Cetak Slip Crew","Cetak Slip Crew",""
"Satu slip order pendek untuk outlet, dicetak setelah rangkap customer — terpisah dari jumlah rangkap.","Satu slip order pendek untuk outlet, dicetak setelah rangkap customer — terpisah dari jumlah rangkap.",""
"Skala Font Struk (%)","Skala Font Struk (%)",""
"Ukuran teks struk (%). 100 = normal; naikkan bila cetakan terlalu kecil. 60–250.","Ukuran teks struk (%). 100 = normal; naikkan bila cetakan terlalu kecil. 60–250.",""
"Skala Font Slip Crew (%)","Skala Font Slip Crew (%)",""
"Ukuran teks khusus slip crew (%). 60–250.","Ukuran teks khusus slip crew (%). 60–250.",""
"Jarak Baris (%)","Jarak Baris (%)",""
"Kerapatan baris (%). Lebih kecil = lebih rapat, ukuran teks tetap. 50–150.","Kerapatan baris (%). Lebih kecil = lebih rapat, ukuran teks tetap. 50–150.",""
"Margin Kiri-Kanan (dots)","Margin Kiri-Kanan (dots)",""
"Margin kiri-kanan dalam dots (8 dots ≈ 1 mm). 0–64.","Margin kiri-kanan dalam dots (8 dots ≈ 1 mm). 0–64.",""
"Margin Atas (dots)","Margin Atas (dots)",""
"Ruang kosong di atas isi struk (dots). 0 = pakai padding bawaan format. 0–128.","Ruang kosong di atas isi struk (dots). 0 = pakai padding bawaan format. 0–128.",""
"Jarak Nomor Antrian (dots)","Jarak Nomor Antrian (dots)",""
"Jarak nomor antrian ke isi struk di bawahnya (dots, 40 ≈ 5 mm). 0–128.","Jarak nomor antrian ke isi struk di bawahnya (dots, 40 ≈ 5 mm). 0–128.",""
"Majukan Kertas (dots)","Majukan Kertas (dots)",""
"Majukan kertas tiap rangkap selesai agar lewat bibir sobek. 160 ≈ 20 mm.","Majukan kertas tiap rangkap selesai agar lewat bibir sobek. 160 ≈ 20 mm.",""
"Ruang Ekor (dots)","Ruang Ekor (dots)",""
"Ruang kosong di dalam bitmap agar baris terakhir lewat bibir sobek. 24 ≈ 3 mm.","Ruang kosong di dalam bitmap agar baris terakhir lewat bibir sobek. 24 ≈ 3 mm.",""
"Tutup Kasir / EOD — iMin","Tutup Kasir / EOD — iMin",""
"Jumlah Rangkap EOD","Jumlah Rangkap EOD",""
"Jumlah rangkap struk tutup kasir (EOD) — jalur cetak terpisah. 1–5.","Jumlah rangkap struk tutup kasir (EOD) — jalur cetak terpisah. 1–5.",""
"Jeda Antar Rangkap EOD (ms)","Jeda Antar Rangkap EOD (ms)",""
"Jeda antar rangkap struk EOD. Default 800.","Jeda antar rangkap struk EOD. Default 800.",""
"Majukan Kertas EOD (dots)","Majukan Kertas EOD (dots)",""
"Majukan kertas setelah struk EOD. 160 ≈ 20 mm.","Majukan kertas setelah struk EOD. 160 ≈ 20 mm.",""
"Ruang Ekor EOD (dots)","Ruang Ekor EOD (dots)",""
"Ruang kosong di bawah baris terakhir struk EOD. 24 ≈ 3 mm.","Ruang kosong di bawah baris terakhir struk EOD. 24 ≈ 3 mm.",""
"Skala Font EOD (%)","Skala Font EOD (%)",""
"Ukuran teks laporan EOD (%). Lebih kecil = lebih banyak baris muat. 60–250.","Ukuran teks laporan EOD (%). Lebih kecil = lebih banyak baris muat. 60–250.",""
"Jarak Baris EOD (%)","Jarak Baris EOD (%)",""
"Kerapatan baris laporan EOD (%). 50–150.","Kerapatan baris laporan EOD (%). 50–150.",""
"Margin Kiri-Kanan EOD (dots)","Margin Kiri-Kanan EOD (dots)",""
"Margin kiri-kanan struk EOD. 0 = sampai tepi. 0–64.","Margin kiri-kanan struk EOD. 0 = sampai tepi. 0–64.",""
"Margin Atas EOD (dots)","Margin Atas EOD (dots)",""
"Ruang kosong di atas isi laporan EOD (dots). 0 = pakai padding bawaan format.","Ruang kosong di atas isi laporan EOD (dots). 0 = pakai padding bawaan format.",""
"Ini nilai default server untuk profile ini. Tiap device bisa menimpanya dan melakukan test print lewat halaman","Ini nilai default server untuk profile ini. Tiap device bisa menimpanya dan melakukan test print lewat halaman",""
"Direct Print","Direct Print",""
".",".",""
"Off","Mati",""
"Manual","Manual",""
"Addition Order","Urutan Ditambahkan",""
"Certificate already exists. You can download it below.","Sertifikat sudah ada. Unduh di bawah ini.",""
"Certificate generated successfully.","Sertifikat berhasil dibuat.",""
"Failed to generate certificate. Are you a System Manager?","Gagal membuat sertifikat. Apakah Anda System Manager?",""
"Certificate not found. Generate it first.","Sertifikat tidak ditemukan. Buat dulu.",""
"Failed to download certificate.","Gagal mengunduh sertifikat.",""
"Too many attempts. Try again in {0} seconds.","Terlalu banyak percobaan. Coba lagi dalam {0} detik.",""
"Cannot verify password offline. No cached credentials available.","Tidak bisa memverifikasi kata sandi saat offline. Tidak ada kredensial yang tersimpan.",""
"Incorrect password","Kata sandi salah",""
"Could not verify password. Please try again.","Kata sandi gagal diverifikasi. Coba lagi.",""
"Not connected","Tidak terhubung",""
"No driver","Tidak ada driver",""
"Mencetak laporan EOD {0}...","Mencetak laporan EOD {0}...",""
"Laporan EOD {0} terkirim ke printer.","Laporan EOD {0} terkirim ke printer.",""
"Gagal mencetak EOD {0}: {1}","Gagal mencetak EOD {0}: {1}",""
"Coba Lagi","Coba Lagi",""
"These print settings were saved on this device before print settings were centralized — re-apply them below if still wanted: {0}","Pengaturan cetak ini tersimpan di perangkat ini sebelum pengaturan cetak terpusat — terapkan lagi di bawah bila masih diperlukan: {0}",""
"Printer status","Status printer",""
"Driver","Driver",""
"ID: {0}","ID: {0}",""
"Connection","Koneksi",""
"Unavailable","Tidak tersedia",""
"Code: {0}","Kode: {0}",""
"Paper","Kertas",""
"Fallback: {0}","Fallback: {0}",""
"On","Aktif",""
"No driver information available.","Tidak ada informasi driver.",""
"Status is polled every 3 seconds. Values reflect the transport driver and its live availability.","Status diperiksa setiap 3 detik. Nilai mencerminkan driver transport dan ketersediaannya saat ini.",""
"Device","Perangkat",""
"Only the printer address lives on this device; the print layout is saved on the server for the POS Profile.","Hanya alamat printer yang tersimpan di perangkat ini; tata letak cetak disimpan di server pada Profil POS.",""
"iMin host","Host iMin",""
"Hostname or IP for the iMin service. Port is fixed to 8081.","Hostname atau IP untuk servis iMin. Port tetap 8081.",""
"Reset","Atur Ulang",""
"Struk Penjualan","Struk Penjualan",""
"Layout of the sales receipt and its crew copy, saved on the server for the POS Profile. Applies to the next print.","Tata letak struk penjualan dan rangkap crew-nya, disimpan di server pada Profil POS. Berlaku untuk cetakan berikutnya.",""
"Choose paper","Pilih kertas",""
"58mm = 384 dots, 80mm = 576 dots, custom = use dot count below.","58mm = 384 dots, 80mm = 576 dots, custom = isi jumlah dots di bawah.",""
"Custom dots","Dots Kustom",""
"Multiple of 8, 8–576. Snapped down to the nearest multiple of 8.","Kelipatan 8, 8–576. Dibulatkan ke bawah ke kelipatan 8 terdekat.",""
"Cut paper after print (partial cut)","Gunting kertas setelah cetak (potong sebagian)",""
"Copies per transaction","Jumlah rangkap per transaksi",""
"1 = one receipt. 2 = two identical receipts.","1 = satu struk. 2 = dua struk identik.",""
"Delay between copies (ms)","Jeda antar rangkap (ms)",""
"Tear-off pause so the first copy can be removed. Default 800.","Jeda antar rangkap agar rangkap pertama bisa diambil. Default 800.",""
"Crew slip","Slip Crew",""
"One short order slip for the outlet, printed after the customer copies — independent of the copy count.","Satu slip order pendek untuk outlet, dicetak setelah rangkap customer — terpisah dari jumlah rangkap.",""
"Paper advance per copy (dots)","Majukan Kertas per Rangkap (dots)",""
"Distance the paper moves after each copy, 0.125 mm per dot. 160 = 20 mm. Together with the tail spacer this is the gap between the last printed line and the tear bar.","Jarak kertas maju setelah tiap rangkap, 0,125 mm per dot. 160 = 20 mm. Bersama ruang ekor, inilah jarak antara baris cetak terakhir dan bibir sobek.",""
"Tail spacer (dots)","Ruang Ekor (dots)",""
"Blank space added inside the image itself, below the last line. Unlike the paper advance this cannot be clamped away by the printer service. 24 = 3 mm.","Ruang kosong yang ditambahkan di dalam gambar, di bawah baris terakhir. Berbeda dari maju kertas, bagian ini tidak bisa dipangkas oleh servis printer. 24 = 3 mm.",""
"Font scale (%)","Skala Font Struk (%)",""
"Receipt text is authored at 96 DPI and translated to the 205 DPI print head, so it already prints at the size you see in a browser preview. Raise this only if it still reads small. 60–250.","Teks struk digambar pada 96 DPI lalu dikonversi ke print head 205 DPI, jadi hasil cetak sudah sebesar yang terlihat di pratinjau browser. Besarkan hanya bila tulisannya masih terlalu kecil. 60–250.",""
"Crew copy font scale (%)","Skala Font Slip Crew (%)",""
"Same knob, but only for the crew copy — the short order slip the outlet keeps. It starts bigger than the receipt because it is read across the counter. 60–250.","Pengaturan yang sama, tapi khusus rangkap crew — slip order pendek yang disimpan outlet. Ukurannya lebih besar dari struk karena dibaca dari seberang meja. 60–250.",""
"Line spacing (%)","Jarak Baris (%)",""
"Vertical density of the printed output. 100 = as authored; lower (e.g. 80) closes up the gaps between lines without shrinking the text. 50–150.","Kerapatan vertikal hasil cetak. 100 = sesuai aslinya; lebih kecil (mis. 80) merapatkan jarak antarbaris tanpa mengecilkan teks. 50–150.",""
"Side margin (dots)","Margin Kiri-Kanan (dots)",""
"Blank space on the left and right of every line, in dots (dots = mm×8, e.g. 16≈2mm). Overrides the padding the receipt format's own CSS sets on either side, so the text uses more of the paper width. 0–64.","Ruang kosong di kiri dan kanan setiap baris, dalam dots (dots = mm×8, mis. 16≈2mm). Menimpa padding yang diatur CSS format struk di kedua sisinya, sehingga teks memakai lebar kertas lebih banyak. 0–64.",""
"Top margin (dots)","Margin Atas (dots)",""
"Blank space above the receipt content, in dots (dots = mm×8, e.g. 16≈2mm). 0 keeps the format's own top padding. Bottom spacing is the tail spacer above. 0–128.","Ruang kosong di atas isi struk, dalam dots (dots = mm×8, mis. 16≈2mm). 0 = pakai padding atas bawaan format. Jarak bawah diatur Ruang Ekor di atas. 0–128.",""
"Queue number gap (dots)","Jarak Nomor Antrian (dots)",""
"Gap between the queue number and the content below it, in dots (e.g. 40≈5mm). Applies to the customer receipt and the crew slip alike. 0–128.","Jarak antara nomor antrian dan isi di bawahnya, dalam dots (mis. 40≈5mm). Berlaku untuk struk customer maupun slip crew. 0–128.",""
"Effective config for the next print","Konfigurasi efektif untuk cetakan berikutnya",""
"Paper {0} ({1} dots) · Copies {2} · Delay {3} ms · Advance {4} dots · Tail {5} dots · Font {6}% · Crew font {7}% · Line spacing {8}% · Side margin {9} dots · Top margin {10} dots · Queue gap {11} dots · Crew {12}","Kertas {0} ({1} dots) · Rangkap {2} · Jeda {3} ms · Maju {4} dots · Ekor {5} dots · Font {6}% · Font Crew {7}% · Jarak Baris {8}% · Margin Samping {9} dots · Margin Atas {10} dots · Jarak Antrian {11} dots · Crew {12}",""
"Delay 0 means copies print back-to-back with no tear-off pause. Values here are what Test Print uses.","Jeda 0 berarti rangkap dicetak berurutan tanpa jeda sobek. Nilai di sini yang dipakai Test Print.",""
"Test print","Test Print",""
"Prints a sample receipt through the transport exactly as a real print does — the last invoice of this profile through the server receipt template when one is available, the built-in test receipt otherwise. On a non-iMin machine a connection error is expected and will appear in the recent attempts below.","Mencetak contoh struk lewat jalur transport persis seperti cetak sungguhan — faktur terakhir profil ini lewat template struk server bila ada, atau struk tes bawaan bila tidak. Di mesin non-iMin, error koneksi adalah hal normal dan akan muncul di daftar percobaan terakhir di bawah.",""
"Test Print","Test Print",""
"Preview","Pratinjau",""
"Renders the sample receipt through the same bitmap path a real print uses, at the same width, with the same tail spacer — the crew slip is the last sheet, at its own font scale, when enabled. Nothing reaches the printer. What it cannot show is where the physical tear bar sits — that still needs the device.","Menampilkan contoh struk lewat jalur bitmap yang sama dengan cetak sungguhan, pada lebar yang sama, dengan ruang ekor yang sama — slip crew adalah lembar terakhir, dengan skala fontnya sendiri, bila aktif. Tidak ada yang dikirim ke printer. Yang tidak bisa ditampilkan adalah posisi bibir sobek fisik — itu tetap perlu cek langsung di device.",""
"Preview 1 copy","Pratinjau 1 rangkap",""
"Preview 2 copies","Pratinjau 2 rangkap",""
"Rendering...","Merender...",""
"after {0} ms","setelah {0} ms",""
"waiting {0} ms","menunggu {0} ms",""
"{0} x {1} dots","{0} x {1} dots",""
"Closing / EOD","Tutup Kasir / EOD",""
"Layout of the closing (end of day) report print, saved on the server for the POS Profile.","Tata letak cetakan laporan tutup kasir (akhir hari), disimpan di server pada Profil POS.",""
"EOD copies per print","Jumlah Rangkap EOD",""
"The closing report has no crew slip, so every copy is identical.","Laporan tutup kasir tidak punya slip crew, jadi semua rangkap identik.",""
"EOD delay between copies (ms)","Jeda Antar Rangkap EOD (ms)",""
"Tear-off pause between closing copies. Default 800.","Jeda antar rangkap struk EOD. Default 800.",""
"EOD paper advance per copy (dots)","Majukan Kertas EOD (dots)",""
"Distance the paper moves after the copy, 0.125 mm per dot. 160 = 20 mm.","Jarak kertas maju setelah rangkap, 0,125 mm per dot. 160 = 20 mm.",""
"EOD tail spacer (dots)","Ruang Ekor EOD (dots)",""
"Blank space inside the image below the last line. 24 = 3 mm.","Ruang kosong di dalam gambar di bawah baris terakhir. 24 = 3 mm.",""
"EOD font scale (%)","Skala Font EOD (%)",""
"Separate from the receipt knob: the closing report is read at the desk, not handed over. 60–250.","Terpisah dari pengaturan struk: laporan tutup kasir dibaca di meja kasir, bukan diberikan ke pelanggan. 60–250.",""
"EOD line spacing (%)","Jarak Baris EOD (%)",""
"Vertical density of the closing report. 100 = as authored. 50–150.","Kerapatan vertikal laporan tutup kasir. 100 = sesuai aslinya. 50–150.",""
"EOD side margin (dots)","Margin Kiri-Kanan EOD (dots)",""
"Blank space on the left and right of every line, in dots. 0–64.","Ruang kosong di kiri dan kanan setiap baris, dalam dots. 0–64.",""
"EOD top margin (dots)","Margin Atas EOD (dots)",""
"Blank space above the closing report content, in dots. 0 keeps the format's own top padding. 0–128.","Ruang kosong di atas isi laporan tutup kasir, dalam dots. 0 = pakai padding atas bawaan format. 0–128.",""
